id,recipe_id,ingredients_id
6189,734,44
6190,734,80
6191,735,655
6192,735,372
6193,735,149
6194,735,656
6195,735,104
6196,735,15
6197,735,12
6198,736,392
6199,736,39
6200,736,11
6201,736,15
6202,736,12
6203,736,8
6204,736,24
6205,737,168
6206,737,16
6207,737,9
6208,737,52
6209,737,128
6210,737,109
6211,737,11
6212,737,17
6213,737,18
6214,737,12
6215,737,7
6216,738,171
6217,738,8
6218,738,236
6219,738,11
6220,738,17
6221,738,9
6222,738,131
6223,738,19
6224,739,233
6225,739,11
6226,739,142
6227,739,24
6228,739,21
6229,740,47
6230,740,50
6231,740,94
6232,740,307
6233,740,195
6234,740,15
6235,740,24
6236,740,10
6237,741,504
6238,741,92
6239,741,21
6240,741,240
6241,741,79
6242,741,8
6243,741,24
6244,741,45
6245,741,131
6246,741,7
6247,742,122
6248,742,418
6249,742,144
6250,742,21
6251,742,17
6252,742,104
6253,742,85
6254,742,24
6255,742,10
6256,742,9
6257,742,11
6258,742,103
6259,743,75
6260,743,433
6261,743,282
6262,743,6
6263,743,53
6264,743,23
6265,743,10
6266,744,357
6267,744,36
6268,744,28
6269,744,27
6270,745,253
6271,745,195
6272,745,178
6273,745,328
6274,745,50
6275,745,10
6276,745,24
6277,745,29
6278,745,177
6279,745,116
6280,745,117
6281,745,254
6282,745,179
6283,746,657
6284,746,21
6285,746,39
6286,746,80
6287,746,240
6288,746,72
6289,746,48
6290,746,24
6291,746,45
6292,746,12
6293,746,8
6294,746,54
6295,746,11
6296,746,10
6297,747,66
6298,747,24
6299,747,8
6300,747,9
6301,747,10
6302,747,48
6303,747,54
6304,747,79
6305,747,11
6306,747,12
6307,747,7
6308,748,658
6309,748,144
6310,748,43
6311,748,21
6312,748,24
6313,748,67
6314,748,3
6315,749,29
6316,749,10
6317,749,94
6318,749,180
6319,749,27
6320,749,23
6321,749,10
6322,749,28
6323,749,10
6324,749,470
6325,749,179
6326,749,28
6327,750,102
6328,750,445
6329,750,281
6330,750,41
6331,750,80
6332,750,39
6333,750,17
6334,750,142
6335,750,85
6336,750,343
6337,750,23
6338,751,365
6339,751,445
6340,751,659
6341,751,6
6342,752,523
6343,752,21
6344,752,43
6345,752,89
6346,752,8
6347,752,46
6348,752,9
6349,752,48
6350,752,7
6351,753,396
6352,753,110
6353,753,36
6354,753,649
6355,753,37
6356,753,24
6357,753,45
6358,754,206
6359,754,268
6360,754,110
6361,754,311
6362,754,660
6363,754,23
6364,754,89
6365,754,24
6366,754,11
6367,754,29
6368,754,40
6369,754,24
6370,754,388
6371,754,116
6372,754,213
6373,755,339
6374,755,345
6375,755,62
6376,755,21
6377,755,80
6378,755,72
6379,755,53
6380,755,24
6381,755,45
6382,756,339
6383,756,24
6384,756,64
6385,756,21
6386,756,72
6387,756,62
6388,756,68
6389,756,45
6390,757,439
6391,757,98
6392,757,23
6393,757,21
6394,757,632
6395,757,17
6396,757,144
6397,757,418
6398,757,9
6399,757,11
6400,757,103
6401,757,84
6402,757,300
6403,757,85
6404,757,104
6405,758,112
6406,758,129
6407,758,476
6408,758,43
6409,758,21
6410,758,83
6411,758,24
6412,758,12
6413,758,55
6414,759,532
6415,759,27
6416,759,29
6417,760,136
6418,760,10
6419,760,24
6420,760,196
6421,760,23
6422,760,50
6423,760,583
6424,760,470
6425,761,658
6426,761,153
6427,761,92
6428,761,24
6429,761,268
6430,761,10
6431,762,661
6432,762,445
6433,762,215
6434,762,21
6435,762,17
6436,762,23
6437,762,12
6438,762,15
6439,762,45
6440,762,8
6441,762,85
6442,762,24
6443,762,11
6444,763,662
6445,763,27
6446,763,10
6447,763,645
6448,763,24
6449,763,585
6450,764,223
6451,764,21
6452,764,17
6453,764,80
6454,764,45
6455,764,24
6456,764,3
6457,764,9
6458,764,102
6459,764,8
6460,764,11
6461,764,103
6462,764,54
6463,764,84
6464,764,23
6465,765,133
6466,765,278
6467,765,212
6468,765,335
6469,765,12
6470,765,50
6471,765,24
6472,765,45
6473,765,131
6474,765,10
6475,765,75
6476,765,58
6477,766,107
6478,766,187
6479,766,28
6480,766,27
6481,766,10
6482,767,62
6483,767,45
6484,767,146
6485,767,28
6486,767,27
6487,767,10
6488,767,50
6489,767,74
6490,767,637
6491,768,249
6492,768,44
6493,768,52
6494,768,10
6495,768,9
6496,768,109
6497,768,18
6498,769,486
6499,769,632
6500,769,17
6501,769,80
6502,769,39
6503,769,222
6504,769,445
6505,769,54
6506,769,11
6507,769,85
6508,769,24
6509,769,45
6510,770,285
6511,770,87
6512,770,258
6513,770,175
6514,770,385
6515,770,29
6516,770,9
6517,770,53
6518,770,10
6519,770,131
6520,770,45
6521,771,274
6522,771,102
6523,771,9
6524,771,343
6525,771,11
6526,771,132
6527,771,23
6528,772,87
6529,772,29
6530,772,24
6531,772,68
6532,773,144
6533,773,21
6534,773,72
6535,773,3
6536,773,216
6537,773,7
6538,773,131
6539,773,46
6540,773,12
6541,774,175
6542,774,78
6543,774,144
6544,774,67
6545,774,21
6546,774,151
6547,774,273
6548,774,3
6549,775,663
6550,775,184
6551,775,335
6552,775,21
6553,775,43
6554,775,8
6555,775,29
6556,775,12
6557,775,6
6558,775,133
6559,776,171
6560,776,21
6561,776,17
6562,776,80
6563,776,39
6564,776,3
6565,776,53
6566,776,9
6567,776,11
6568,776,7
6569,776,12
6570,776,45
6571,777,664
6572,777,213
6573,777,153
6574,777,97
6575,777,36
6576,778,372
6577,778,72
6578,778,80
6579,778,53
6580,778,109
6581,778,18
6582,778,23
6583,778,83
6584,779,41
6585,779,148
6586,779,43
6587,779,24
6588,779,12
6589,780,358
6590,780,102
6591,780,12
6592,780,11
6593,781,665
6594,781,29
6595,781,24
6596,781,45
6597,781,39
6598,781,80
6599,781,40
6600,782,122
6601,782,17
6602,782,80
6603,782,8
6604,782,666
6605,782,353
6606,782,93
6607,782,174
6608,782,23
6609,783,21
6610,783,39
6611,783,80
6612,783,8
6613,784,29
6614,784,199
6615,784,10
6616,784,24
6617,784,50
6618,784,37
6619,784,177
6620,784,209
6621,784,34
6622,784,195
6623,784,667
6624,784,50
6625,784,35
6626,784,37
6627,785,247
6628,785,21
6629,785,17
6630,785,80
6631,785,9
6632,785,52
6633,785,84
6634,785,262
6635,785,8
6636,785,11
6637,785,85
6638,785,131
6639,785,15
6640,785,45
6641,786,665
6642,786,632
6643,786,148
6644,786,23
6645,786,46
6646,786,8
6647,786,10
6648,786,68
6649,786,48
6650,786,54
6651,786,72
6652,786,9
6653,786,17
6654,787,152
6655,787,21
6656,787,336
6657,787,28
6658,787,24
6659,787,45
6660,787,157
6661,787,668
6662,787,519
6663,788,136
6664,788,24
6665,788,196
6666,788,669
6667,788,351
6668,788,120
6669,788,29
6670,788,23
6671,788,126
6672,788,27
6673,789,1
6674,789,47
6675,789,670
6676,789,24
6677,789,34
6678,790,439
6679,790,21
6680,790,17
6681,790,222
6682,790,445
6683,790,80
6684,790,102
6685,790,11
6686,791,174
6687,791,83
6688,791,122
6689,791,281
6690,791,671
6691,791,171
6692,791,43
6693,791,21
6694,791,654
6695,791,80
6696,791,42
6697,791,17
6698,791,104
6699,791,11
6700,792,513
6701,792,661
6702,792,151
6703,792,672
6704,793,41
6705,793,511
6706,793,39
6707,793,445
6708,793,17
6709,793,11
6710,793,8
6711,793,24
6712,794,673
6713,794,259
6714,794,21
6715,794,110
6716,794,133
6717,794,29
6718,794,9
6719,794,10
6720,794,53
6721,794,11
6722,794,52
6723,794,109
6724,794,131
6725,794,7
6726,795,477
6727,795,24
6728,795,8
6729,795,109
6730,795,52
6731,795,11
6732,795,84
6733,795,48
6734,795,12
6735,795,7
6736,795,17
6737,795,9
6738,796,1
6739,796,336
6740,796,674
6741,796,249
6742,796,675
6743,796,240
6744,796,400
6745,797,107
6746,797,69
6747,797,68
6748,797,213
6749,798,632
6750,798,148
6751,798,676
6752,798,281
6753,798,40
6754,798,72
6755,798,53
6756,799,171
6757,799,43
6758,799,21
6759,799,654
6760,799,80
6761,799,40
6762,799,23
6763,800,657
6764,800,24
6765,800,45
6766,800,12
6767,800,17
6768,800,21
6769,800,240
6770,800,102
6771,800,677
6772,800,218
6773,800,11
6774,801,385
6775,801,21
6776,801,9
6777,801,8
6778,801,84
6779,801,109
6780,801,10
6781,801,85
6782,801,12
6783,801,15
6784,802,476
6785,802,54
6786,802,53
6787,802,120
6788,802,353
6789,802,108
6790,802,39
6791,803,151
6792,803,159
6793,803,24
6794,803,91
6795,803,45
6796,803,3
6797,804,87
6798,804,148
6799,804,23
6800,804,46
6801,804,8
6802,804,48
6803,804,72
6804,804,9
6805,804,79
6806,804,7
6807,804,12
6808,804,135
6809,805,174
6810,805,380
6811,805,80
6812,805,3
6813,805,54
6814,805,10
6815,805,130
6816,806,139
6817,806,41
6818,806,102
6819,806,80
6820,806,39
6821,806,11
6822,806,44
6823,807,523
6824,807,23
6825,807,109
6826,807,10
6827,807,18
6828,807,24
6829,808,21
6830,808,43
6831,808,504
6832,808,76
6833,808,59
6834,808,538
6835,809,456
6836,809,17
6837,809,21
6838,809,43
6839,809,9
6840,809,52
6841,809,132
6842,809,11
6843,809,18
6844,809,109
6845,809,7
6846,809,10
6847,810,1
6848,810,2
6849,810,10
6850,810,195
6851,810,678
6852,810,24
6853,810,27
6854,810,583
6855,810,547
6856,810,308
6857,811,679
6858,811,117
6859,811,7
6860,811,3
6861,811,8
6862,811,23
6863,811,353
6864,812,680
6865,812,151
6866,812,43
6867,812,92
6868,812,240
6869,812,153
6870,812,57
6871,812,229
6872,812,24
6873,812,45
6874,812,54
6875,812,68
6876,813,281
6877,813,17
6878,813,102
6879,813,11
6880,813,12
6881,813,7
6882,814,681
6883,814,39
6884,814,80
6885,814,174
6886,814,102
6887,814,11
6888,815,174
6889,815,311
6890,815,308
6891,815,80
6892,815,39
6893,815,484
6894,815,7
6895,816,184
6896,816,153
6897,816,8
6898,816,11
6899,816,84
6900,816,106
6901,816,109
6902,816,54
6903,816,12
6904,816,15
6905,816,45
6906,817,639
6907,817,123
6908,817,15
6909,817,52
6910,817,8
6911,817,48
6912,817,23
6913,817,54
6914,818,682
6915,818,159
6916,818,23
6917,818,40
6918,819,460
6919,819,42
6920,819,47
6921,819,21
6922,819,17
6923,819,159
6924,819,256
6925,819,29
6926,819,24
6927,819,358
6928,819,683
6929,819,684
6930,819,130
6931,819,45
6932,819,23
6933,820,685
6934,820,335
6935,820,3
6936,820,87
6937,820,92
6938,820,140
6939,820,21
6940,820,8
6941,820,24
6942,820,45
6943,820,192
6944,820,686
6945,821,72
6946,821,380
6947,821,24
6948,821,131
6949,821,104
6950,821,10
6951,821,7
6952,822,148
6953,822,72
6954,822,53
6955,822,48
6956,822,7
6957,823,174
6958,823,687
6959,823,135
6960,823,52
6961,823,75
6962,823,10
6963,823,48
6964,823,54
6965,823,7
6966,824,29
6967,824,688
6968,824,46
6969,824,133
6970,825,136
6971,825,29
6972,825,669
6973,825,10
6974,825,50
6975,825,24
6976,825,196
6977,825,583
6978,825,311
6979,825,15
6980,825,27
6981,826,28
6982,826,27
6983,826,257
6984,826,24
6985,826,668
6986,827,209
6987,827,29
6988,827,10
6989,827,35
6990,828,122
6991,828,385
6992,828,24
6993,828,9
6994,828,11
6995,828,109
6996,828,10
6997,828,7
6998,830,689
6999,830,87
7000,830,21
7001,830,72
7002,830,39
7003,830,17
7004,830,256
7005,830,142
7006,830,46
7007,830,10
7008,830,24
7009,830,130
7010,830,54
7011,830,18
7012,830,10
7013,830,9
7014,830,23
7015,831,41
7016,831,385
7017,831,21
7018,831,9
7019,831,10
7020,831,11
7021,831,109
7022,831,52
7023,831,48
7024,831,12
7025,831,7
7026,832,523
7027,832,174
7028,832,17
7029,832,8
7030,832,18
7031,832,54
7032,832,12
7033,832,652
7034,833,690
7035,833,2
7036,833,131
7037,833,52
7038,833,9
7039,833,18
7040,833,54
7041,833,8
7042,833,11
7043,833,48
7044,833,12
7045,834,50
7046,834,35
7047,834,29
7048,834,186
7049,834,483
7050,834,94
7051,834,180
7052,835,223
7053,835,122
7054,835,21
7055,835,17
7056,835,39
7057,835,9
7058,835,52
7059,835,11
7060,835,86
7061,835,84
7062,835,218
7063,835,53
7064,835,373
7065,835,24
7066,835,103
7067,836,29
7068,836,40
7069,836,10
7070,836,195
7071,836,68
7072,836,27
7073,837,638
7074,837,94
7075,837,50
7076,837,29
7077,837,195
7078,837,24
7079,837,27
7080,837,311
7081,837,388
7082,837,35
7083,837,484
7084,838,29
7085,838,21
7086,838,574
7087,838,72
7088,838,23
7089,838,135
7090,838,22
7091,838,9
7092,838,576
7093,838,45
7094,839,391
7095,839,29
7096,839,260
7097,839,363
7098,839,6
7099,839,433
7100,839,75
7101,839,335
7102,839,133
7103,839,24
7104,839,12
7105,840,29
7106,840,3
7107,840,27
7108,840,24
7109,840,45
7110,841,229
7111,841,380
7112,841,676
7113,841,222
7114,841,102
7115,841,87
7116,841,263
7117,841,11
7118,841,300
7119,842,110
7120,842,24
7121,842,39
7122,842,72
7123,842,264
7124,842,691
7125,842,101
7126,842,109
7127,842,12
7128,843,50
7129,843,181
7130,843,10
7131,843,29
7132,843,209
7133,843,195
7134,843,37
7135,843,35
7136,843,49
7137,844,523
7138,844,692
7139,844,12
7140,844,55
7141,844,52
7142,844,9
7143,844,442
7144,844,48
7145,844,10
7146,844,54
7147,845,107
7148,845,630
7149,846,644
7150,846,385
7151,846,80
7152,846,67
7153,846,23
7154,846,29
7155,846,3
7156,846,54
7157,846,11
7158,846,52
7159,846,45
7160,847,693
7161,847,9
7162,847,11
7163,847,132
7164,848,693
7165,848,29
7166,848,67
7167,848,24
7168,848,3
7169,849,693
7170,849,522
7171,849,305
7172,849,102
7173,849,12
7174,850,656
7175,850,44
7176,850,98
7177,850,52
7178,850,85
7179,850,11
7180,850,7
7181,850,12
7182,850,84
7183,851,412
7184,851,41
7185,851,17
7186,851,80
7187,851,72
7188,851,3
7189,851,8
7190,851,46
7191,851,343
7192,851,52
7193,851,10
7194,851,45
7195,851,54
7196,851,12
7197,851,256
7198,851,9
7199,852,171
7200,852,380
7201,852,21
7202,852,300
7203,852,24
7204,852,442
7205,852,11
7206,853,29
7207,853,13
7208,853,8
7209,853,24
7210,853,131
7211,853,7
7212,853,54
7213,853,173
7214,854,174
7215,854,52
7216,854,10
7217,854,48
7218,854,54
7219,854,7
7220,855,209
7221,855,2
7222,855,29
7223,855,24
7224,855,3
7225,855,27
7226,855,10
7227,856,693
7228,856,21
7229,856,68
7230,856,24
7231,856,45
7232,857,693
7233,857,159
7234,857,23
7235,857,3
7236,858,694
7237,858,40
7238,858,23
7239,858,172
7240,858,131
7241,858,604
7242,858,216
7243,858,17
7244,858,24
7245,859,229
7246,859,29
7247,859,515
7248,859,3
7249,859,107
7250,859,647
7251,859,207
7252,860,172
7253,860,263
7254,860,161
7255,860,63
7256,861,411
7257,861,21
7258,861,17
7259,861,7
7260,861,24
7261,861,220
7262,861,430
7263,861,39
7264,861,72
7265,861,103
7266,861,9
7267,861,84
7268,861,132
7269,862,377
7270,862,24
7271,862,23
7272,862,8
7273,862,10
7274,862,54
7275,862,84
7276,862,230
7277,862,21
7278,862,72
7279,862,39
7280,862,80
7281,862,39
7282,862,17
7283,862,83
7284,863,385
7285,863,29
7286,863,85
7287,863,45
7288,863,131
7289,863,15
7290,864,122
7291,864,21
7292,864,430
7293,864,24
7294,864,9
7295,864,104
7296,864,11
7297,864,24
7298,864,457
7299,864,7
7300,864,695
7301,865,110
7302,865,21
7303,865,304
7304,865,24
7305,865,11
7306,865,7
7307,866,29
7308,866,260
7309,866,363
7310,866,6
7311,866,391
7312,866,75
7313,866,649
7314,866,133
7315,866,24
7316,866,12
7317,867,21
7318,867,43
7319,867,151
7320,867,175
7321,867,133
7322,867,52
7323,867,8
7324,867,11
7325,867,84
7326,867,12
7327,867,7
7328,868,693
7329,868,24
7330,868,11
7331,868,8
7332,868,12
7333,869,693
7334,869,43
7335,869,21
7336,869,110
7337,869,75
7338,869,24
7339,869,45
7340,869,120
7341,869,37
7342,870,613
7343,870,24
7344,870,365
7345,870,110
7346,870,29
7347,870,236
7348,870,72
7349,870,10
7350,870,9
7351,870,52
7352,870,495
7353,870,109
7354,870,79
7355,870,7
7356,870,12
7357,871,158
7358,871,50
7359,871,84
7360,871,8
7361,871,7
7362,871,12
7363,871,353
7364,871,9
7365,872,110
7366,872,696
7367,872,229
7368,872,92
7369,872,23
7370,872,109
7371,872,24
7372,872,10
7373,873,92
7374,873,8
7375,873,3
7376,873,17
7377,874,697
7378,874,23
7379,874,27
7380,874,10
7381,874,24
7382,875,61
7383,875,40
7384,875,10
7385,875,50
7386,875,3
7387,875,40
7388,875,314
7389,875,10
7390,875,698
7391,875,699
7392,876,158
7393,876,21
7394,876,80
7395,876,39
7396,876,72
7397,876,3
7398,876,46
7399,876,53
7400,876,142
7401,876,48
7402,876,131
7403,876,7
7404,876,45
7405,877,582
7406,877,700
7407,877,41
7408,877,17
7409,877,24
7410,877,10
7411,877,9
7412,877,54
7413,877,104
7414,877,8
7415,877,46
7416,877,11
7417,878,80
7418,878,23
7419,878,109
7420,878,10
7421,878,24
7422,878,45
7423,878,701
7424,878,103
7425,879,702
7426,879,40
7427,879,29
7428,879,80
7429,879,39
7430,879,3
7431,879,24
7432,880,171
7433,880,21
7434,880,300
7435,880,23
7436,880,11
7437,880,216
7438,881,29
7439,881,10
7440,881,177
7441,881,27
7442,881,123
7443,881,94
7444,881,195
7445,881,119
7446,881,332
7447,881,137
7448,881,311
7449,881,645
7450,882,408
7451,882,8
7452,882,24
7453,883,20
7454,883,122
7455,883,21
7456,883,17
7457,883,72
7458,883,148
7459,883,23
7460,883,8
7461,883,48
7462,883,18
7463,883,703
7464,883,230
7465,883,701
7466,884,50
7467,884,489
7468,884,59
7469,884,672
7470,884,60
7471,884,74
7472,884,24
7473,884,45
7474,885,27
7475,885,256
7476,885,10
7477,885,23
7478,885,120
7479,886,6
7480,886,29
7481,886,110
7482,886,21
7483,886,43
7484,886,259
7485,886,133
7486,886,24
7487,886,53
7488,886,10
7489,886,131
7490,886,7
7491,887,174
7492,887,80
7493,887,8
7494,887,11
7495,887,7
7496,887,10
7497,887,518
7498,888,281
7499,888,21
7500,888,39
7501,888,24
7502,888,40
7503,888,132
7504,888,72
7505,888,103
7506,889,5
7507,889,151
7508,889,67
7509,889,29
7510,889,218
7511,889,24
7512,889,45
7513,889,39
7514,889,23
7515,890,107
7516,890,388
7517,890,29
7518,890,10
7519,891,174
7520,891,8
7521,891,93
7522,891,84
7523,891,48
7524,891,12
7525,891,9
7526,891,11
7527,891,7
7528,891,17
7529,892,581
7530,892,113
7531,892,21
7532,892,17
7533,892,80
7534,892,72
7535,892,9
7536,892,54
7537,892,10
7538,892,102
7539,893,523
7540,893,380
7541,893,10
7542,893,218
7543,893,130
7544,893,442
7545,893,101
7546,893,7
7547,894,133
7548,894,29
7549,894,17
7550,894,43
7551,894,46
7552,894,24
7553,894,413
7554,895,122
7555,895,200
7556,895,39
7557,895,80
7558,895,200
7559,895,24
7560,895,11
7561,895,216
7562,895,131
7563,895,23
7564,896,110
7565,896,39
7566,896,24
7567,896,102
7568,896,75
7569,896,48
7570,896,109
7571,896,15
7572,897,136
7573,897,255
7574,897,196
7575,897,24
7576,897,10
7577,897,27
7578,897,23
7579,897,50
7580,897,29
7581,897,520
7582,897,259
7583,897,21
7584,897,59
7585,897,74
7586,897,75
7587,897,207
7588,898,110
7589,898,259
7590,898,391
7591,898,109
7592,898,10
7593,898,53
7594,898,24
7595,898,541
7596,899,62
7597,899,84
7598,899,24
7599,900,161
7600,900,171
7601,900,21
7602,900,300
7603,900,11
7604,900,7
7605,901,36
7606,901,50
7607,901,10
7608,901,24
7609,901,29
7610,901,177
7611,901,94
7612,902,158
7613,902,133
7614,902,10
7615,902,54
7616,902,8
7617,902,23
7618,903,680
7619,903,21
7620,903,17
7621,903,10
7622,903,53
7623,903,84
7624,903,48
7625,903,9
7626,904,312
7627,904,159
7628,904,24
7629,904,3
7630,904,23
7631,905,158
7632,905,92
7633,905,92
7634,905,131
7635,905,102
7636,905,23
7637,905,15
7638,906,136
7639,906,253
7640,906,10
7641,906,24
7642,906,23
7643,906,196
7644,906,123
7645,906,622
7646,906,50
7647,907,162
7648,907,72
7649,907,17
7650,907,80
7651,907,340
7652,907,23
7653,907,216
7654,907,104
7655,907,256
7656,908,460
7657,908,27
7658,908,74
7659,909,9
7660,909,8
7661,909,109
7662,909,541
7663,909,11
7664,909,10
7665,909,563
7666,909,110
7667,909,229
7668,909,184
7669,909,335
7670,909,377
7671,910,144
7672,910,523
7673,910,43
7674,910,3
7675,910,8
7676,910,46
7677,910,24
7678,910,12
7679,910,45
7680,910,15
7681,911,240
7682,911,50
7683,911,11
7684,911,12
7685,911,15
7686,911,24
7687,912,704
7688,912,133
7689,912,184
7690,912,29
7691,912,705
7692,912,649
7693,913,50
7694,913,10
7695,913,268
7696,913,29
7697,913,94
7698,913,195
7699,913,27
7700,913,706
7701,913,707
7702,913,94
7703,913,483
7704,914,504
7705,914,42
7706,914,21
7707,914,632
7708,914,445
7709,914,45
7710,914,53
7711,914,52
7712,914,9
7713,914,10
7714,914,48
7715,915,72
7716,915,21
7717,915,708
7718,915,24
7719,915,339
7720,915,39
7721,915,24
7722,915,45
7723,915,151
7724,915,442
7725,915,50
7726,916,279
7727,916,240
7728,916,21
7729,916,72
7730,916,151
7731,916,490
7732,916,57
7733,916,97
7734,916,80
7735,916,709
7736,917,240
7737,917,92
7738,917,17
7739,917,21
7740,917,29
7741,917,24
7742,917,3
7743,918,229
7744,918,43
7745,918,42
7746,918,11
7747,918,447
7748,918,385
7749,918,8
7750,918,46
7751,918,54
7752,918,10
7753,918,7
7754,918,12
7755,919,158
7756,919,21
7757,919,53
7758,919,142
7759,919,10
7760,919,109
7761,919,24
7762,919,11
7763,919,23
7764,919,110
7765,919,15
7766,920,174
7767,920,80
7768,920,72
7769,920,15
7770,920,53
7771,920,54
7772,920,131
7773,920,10
7774,920,48
7775,920,23
7776,921,359
7777,921,17
7778,921,537
7779,921,10
7780,921,50
7781,921,60
7782,921,74
7783,922,42
7784,922,391
7785,922,17
7786,922,29
7787,922,69
7788,922,24
7789,922,45
7790,923,40
7791,923,215
7792,923,144
7793,923,174
7794,923,710
7795,923,29
7796,923,80
7797,923,21
7798,923,300
7799,923,11
7800,924,133
7801,924,711
7802,924,12
7803,924,6
7804,925,110
7805,925,456
7806,925,21
7807,925,24
7808,925,9
7809,925,132
7810,925,84
7811,925,11
7812,925,7
7813,926,136
7814,926,10
7815,926,24
7816,926,196
7817,926,23
7818,926,29
7819,926,50
7820,926,351
7821,926,94
7822,926,178
7823,926,195
7824,927,29
7825,927,62
7826,927,17
7827,927,8
7828,927,46
7829,927,24
7830,927,3
7831,928,95
7832,928,168
7833,928,574
7834,928,21
7835,928,72
7836,928,23
7837,928,712
7838,928,713
7839,928,24
7840,928,135
7841,928,45
7842,928,74
7843,929,714
7844,929,8
7845,929,9
7846,929,11
7847,929,48
7848,930,391
7849,930,17
7850,930,92
7851,930,531
7852,930,12
7853,930,133
7854,930,21
7855,930,23
7856,930,8
7857,930,48
7858,930,54
7859,930,46
7860,931,715
7861,931,172
7862,931,240
7863,931,52
7864,931,102
7865,931,40
7866,931,23
7867,932,175
7868,932,52
7869,932,109
7870,932,18
7871,932,48
7872,932,8
7873,932,12
7874,933,87
7875,933,183
7876,933,336
7877,933,16
7878,933,23
7879,933,12
7880,933,15
7881,933,716
7882,933,131
7883,934,581
7884,934,717
7885,934,222
7886,934,11
7887,934,17
7888,934,39
7889,934,80
7890,934,9
7891,934,102
7892,934,18
7893,935,21
7894,935,167
7895,935,229
7896,935,541
7897,935,75
7898,935,48
7899,935,45
7900,935,107
7901,935,212
7902,936,151
7903,936,56
7904,936,213
7905,936,718
7906,936,64
7907,936,74
7908,937,200
7909,937,21
7910,937,80
7911,937,385
7912,937,52
7913,937,102
7914,937,18
7915,937,10
7916,937,12
7917,937,7
7918,937,11
7919,938,50
7920,938,10
7921,938,29
7922,938,177
7923,938,94
7924,938,180
7925,938,178
7926,938,24
7927,938,179
7928,939,50
7929,939,29
7930,939,484
7931,939,10
7932,939,24
7933,939,94
7934,939,34
7935,939,195
7936,939,509
7937,939,218
7938,939,311
7939,940,122
7940,940,17
7941,940,430
7942,940,11
7943,940,695
7944,940,23
7945,940,24
7946,940,563
7947,941,139
7948,941,17
7949,941,39
7950,941,24
7951,941,52
7952,941,102
7953,941,11
7954,941,7
7955,941,12
7956,942,151
7957,942,29
7958,942,530
7959,942,17
7960,942,68
7961,942,133
7962,942,46
7963,942,104
7964,942,10
7965,942,23
7966,943,29
7967,943,43
7968,943,110
7969,943,6
7970,943,10
7971,943,24
7972,944,42
7973,944,29
7974,944,107
7975,944,50
7976,944,10
7977,944,207
7978,945,80
7979,945,53
7980,945,10
7981,945,218
7982,945,23
7983,946,107
7984,946,29
7985,946,43
7986,946,17
7987,946,21
7988,946,282
7989,946,59
7990,946,10
7991,946,207
7992,946,50
7993,946,537
7994,946,58
7995,947,174
7996,947,222
7997,947,21
7998,947,39
7999,947,80
8000,947,17
8001,947,11
8002,947,222
8003,947,54
8004,947,103
8005,947,18
8006,947,10
8007,947,102
8008,947,9
8009,947,216
8010,947,717
8011,947,383
8012,948,29
8013,948,21
8014,948,58
8015,948,75
8016,948,45
8017,949,107
8018,949,21
8019,949,29
8020,949,50
8021,949,22
8022,950,62
8023,950,29
8024,950,17
8025,950,23
8026,950,719
8027,950,3
8028,950,24
8029,950,10
8030,951,200
8031,951,21
8032,951,80
8033,951,216
8034,951,8
8035,951,131
8036,951,11
8037,951,7
8038,952,88
8039,952,159
8040,952,3
8041,953,158
8042,953,21
8043,953,259
8044,953,391
8045,953,109
8046,953,10
8047,953,8
8048,953,24
8049,953,541
8050,954,107
8051,954,304
8052,954,21
8053,954,59
8054,954,75
8055,954,58
8056,954,10
8057,955,171
8058,955,21
8059,955,43
8060,955,151
8061,955,39
8062,955,24
8063,956,29
8064,956,10
8065,956,209
8066,956,89
8067,956,27
8068,957,27
8069,957,532
8070,958,385
8071,958,23
8072,958,8
8073,958,10
8074,958,83
8075,958,109
8076,959,385
8077,959,21
8078,959,109
8079,959,10
8080,959,24
8081,959,37
8082,959,11
8083,959,68
8084,960,136
8085,960,23
8086,960,196
8087,960,89
8088,960,24
8089,960,97
8090,961,258
8091,961,12
8092,961,233
8093,961,24
8094,961,10
8095,961,8
8096,961,24
8097,961,43
8098,961,110
8099,961,109
8100,961,29
8101,962,68
8102,962,21
8103,962,72
8104,962,109
8105,962,120
8106,962,45
8107,962,250
8108,963,42
8109,963,133
8110,963,363
8111,963,260
8112,963,110
8113,963,6
8114,963,8
8115,963,10
8116,963,218
8117,963,12
8118,963,720
8119,963,15
8120,963,48
8121,963,9
8122,964,16
8123,964,41
8124,964,21
8125,964,133
8126,964,29
8127,964,12
8128,964,7
8129,964,9
8130,964,109
8131,964,10
8132,964,18
8133,964,11
8134,964,7
8135,965,184
8136,965,24
8137,965,17
8138,965,11
8139,965,9
8140,965,85
8141,965,52
8142,965,53
8143,965,84
8144,965,12
8145,965,15
8146,966,122
8147,966,240
8148,966,154
8149,966,8
8150,966,10
8151,966,48
8152,966,54
8153,966,11
8154,966,23
8155,967,168
8156,967,50
8157,968,721
8158,968,122
8159,968,24
8160,968,10
8161,968,109
8162,968,9
8163,968,8
8164,968,11
8165,968,48
8166,968,12
8167,968,15
8168,969,151
8169,969,80
8170,969,11
8171,969,75
8172,969,24
8173,969,45
8174,969,74
8175,970,110
8176,970,229
8177,970,9
8178,970,8
8179,970,109
8180,970,84
8181,970,12
8182,970,11
8183,970,15
8184,971,47
8185,971,27
